timestamp,gpu_temperature,resolution,fps,gpu_load,cpu_load
1970-01-01 02:17:02.890,57.781,640,23.56,63.9,18.7
1970-01-01 02:17:03.394,57.781,640,24.27,60.2,19.2
1970-01-01 02:17:03.899,57.656,640,23.84,42.9,19.9
1970-01-01 02:17:04.403,58.0,640,23.43,77.8,19.5
1970-01-01 02:17:04.909,57.812,640,23.93,68.8,18.8
1970-01-01 02:17:05.412,57.843,640,24.42,95.3,17.9
1970-01-01 02:17:05.919,57.812,640,23.76,94.3,18.0
1970-01-01 02:17:06.423,57.718,640,24.22,65.9,18.5
1970-01-01 02:17:06.929,58.125,640,23.21,83.1,18.2
1970-01-01 02:17:07.433,57.906,640,24.30,55.9,18.7
1970-01-01 02:17:07.939,57.781,640,24.44,62.1,18.6
1970-01-01 02:17:08.443,57.718,640,23.80,63.3,18.9
1970-01-01 02:17:08.949,57.843,640,24.33,49.6,19.7
1970-01-01 02:17:09.452,57.937,640,24.20,87.8,18.8
1970-01-01 02:17:09.958,58.187,640,24.50,81.4,19.7
1970-01-01 02:17:10.464,57.812,640,22.57,43.5,17.5
1970-01-01 02:17:10.970,57.625,640,24.03,66.0,18.6
1970-01-01 02:17:11.474,57.781,640,23.88,57.6,18.7
1970-01-01 02:17:11.980,57.875,640,24.10,42.3,19.1
1970-01-01 02:17:12.484,58.0,640,23.79,87.7,19.0
1970-01-01 02:17:12.990,58.031,640,24.38,70.6,19.2
1970-01-01 02:17:13.493,57.906,640,24.49,89.4,20.0
1970-01-01 02:17:14.000,57.812,640,24.11,90.5,19.3
1970-01-01 02:17:14.504,57.687,640,23.84,67.8,19.6
1970-01-01 02:17:15.011,57.718,640,23.44,76.5,18.9
1970-01-01 02:17:15.515,57.656,640,22.52,58.6,19.1
1970-01-01 02:17:16.022,58.0,640,23.80,75.7,19.4
1970-01-01 02:17:16.525,57.875,640,22.67,88.0,18.0
1970-01-01 02:17:17.032,57.75,640,22.35,85.0,18.2
1970-01-01 02:17:17.536,57.781,640,24.03,85.7,18.6
1970-01-01 02:17:18.042,57.812,640,24.11,70.7,19.2
1970-01-01 02:17:18.546,57.687,640,24.45,86.2,19.3
1970-01-01 02:17:19.053,58.0,640,24.21,52.0,18.9
1970-01-01 02:17:19.557,57.875,640,23.75,81.9,18.3
1970-01-01 02:17:20.064,57.937,640,24.35,67.3,18.9
1970-01-01 02:17:20.567,57.781,640,24.34,51.4,18.7
1970-01-01 02:17:21.072,57.937,640,23.44,78.8,18.0
1970-01-01 02:17:21.577,57.781,640,23.96,64.3,18.0
1970-01-01 02:17:22.085,57.937,640,23.92,92.7,17.3
1970-01-01 02:17:22.590,57.625,640,24.30,88.0,17.9
1970-01-01 02:17:23.097,57.937,640,24.39,83.6,18.9
1970-01-01 02:17:23.600,57.843,640,24.31,89.1,19.4
1970-01-01 02:17:24.107,57.906,640,22.85,44.5,17.7
1970-01-01 02:17:24.611,57.656,640,24.18,67.5,17.3
1970-01-01 02:17:25.118,57.718,640,24.38,71.7,16.5
1970-01-01 02:17:25.622,57.562,640,23.21,69.3,18.8
1970-01-01 02:17:26.129,57.687,640,24.26,57.1,18.3
1970-01-01 02:17:26.633,57.687,640,22.92,72.7,18.0
1970-01-01 02:17:27.141,57.937,640,23.42,74.3,19.7
